Q0045	MT-CO1
YLR131C	ZNF208
YLR131C	ZNF211
YLR131C	ZNF212
YLR131C	ZNF214
YLR131C	ZNF217
YLR131C	ZNF221
YLR131C	ZNF222
YLR131C	ZNF224
YLR131C	ZNF225
YLR131C	ZNF226
YLR131C	ZNF227
YLR131C	ZNF229
YLR131C	ZNF23
YLR131C	ZNF230
YLR131C	ZNF233
YLR131C	ZNF234
YLR131C	ZNF235
YLR131C	ZNF236
YLR131C	ZNF239
YLR131C	ZNF248
YLR131C	ZNF25
YLR131C	ZNF250
YLR131C	ZNF251
YLR131C	ZNF253
YLR131C	ZNF254
YLR131C	ZNF257
YLR131C	ZNF26
YLR131C	ZNF264
YLR131C	ZNF266
YLR131C	ZNF268
YLR131C	ZNF273
YLR131C	ZNF275
YLR131C	ZNF276
YLR131C	ZNF28
YLR131C	ZNF282
YLR131C	ZNF283
YLR131C	ZNF284
YLR131C	ZNF285
YLR131C	ZNF286A
YLR131C	ZNF286B
YLR131C	ZNF30
YLR131C	ZNF300
YLR131C	ZNF302
YLR131C	ZNF304
YLR131C	ZNF311
YLR131C	ZNF317
YLR131C	ZNF319
YLR131C	ZNF32
YLR131C	ZNF320
YLR131C	ZNF322
YLR131C	ZNF324
YLR131C	ZNF324B
YLR131C	ZNF329
YLR131C	ZNF331
YLR131C	ZNF333
YLR131C	ZNF334
YLR131C	ZNF337
YLR131C	ZNF33A
YLR131C	ZNF33B
YLR131C	ZNF34
YLR131C	ZNF341
YLR131C	ZNF343
YLR131C	ZNF347
YLR131C	ZNF350
YLR131C	ZNF354B
YLR131C	ZNF354C
YLR131C	ZNF362
YLR131C	ZNF37A
YLR131C	ZNF382
YLR131C	ZNF383
YLR131C	ZNF391
YLR131C	ZNF398
YLR131C	ZNF404
YLR131C	ZNF407
YLR131C	ZNF41
YLR131C	ZNF410
YLR131C	ZNF415
YLR131C	ZNF416
YLR131C	ZNF417
YLR131C	ZNF418
YLR131C	ZNF419
YLR131C	ZNF420
YLR131C	ZNF425
YLR131C	ZNF426
YLR131C	ZNF429
YLR131C	ZNF43
YLR131C	ZNF430
YLR131C	ZNF431
YLR131C	ZNF432
YLR131C	ZNF433
YLR131C	ZNF436
YLR131C	ZNF439
YLR131C	ZNF44
YLR131C	ZNF440
YLR131C	ZNF441
YLR131C	ZNF442
YLR131C	ZNF454
YLR131C	ZNF460
YLR131C	ZNF461
YLR131C	ZNF467
YLR131C	ZNF468
YLR131C	ZNF470
YLR131C	ZNF471
YLR131C	ZNF479
YLR131C	ZNF48
YLR131C	ZNF480
YLR131C	ZNF484
YLR131C	ZNF485
YLR131C	ZNF486
YLR131C	ZNF490
YLR131C	ZNF491
YLR131C	ZNF492
YLR131C	ZNF493
YLR131C	ZNF497
YLR131C	ZNF501
YLR131C	ZNF502
YLR131C	ZNF506
YLR131C	ZNF510
YLR131C	ZNF514
YLR131C	ZNF516
YLR131C	ZNF517
YLR131C	ZNF519
YLR131C	ZNF524
YLR131C	ZNF525
YLR131C	ZNF526
YLR131C	ZNF527
YLR131C	ZNF528
YLR131C	ZNF529
YLR131C	ZNF530
YLR131C	ZNF534
YLR131C	ZNF543
YLR131C	ZNF544
YLR131C	ZNF546
YLR131C	ZNF547
YLR131C	ZNF548
YLR131C	ZNF549
YLR131C	ZNF550
YLR131C	ZNF551
YLR131C	ZNF552
YLR131C	ZNF554
YLR131C	ZNF555
YLR131C	ZNF556
YLR131C	ZNF557
YLR131C	ZNF559
YLR131C	ZNF560
YLR131C	ZNF561
YLR131C	ZNF562
YLR131C	ZNF563
YLR131C	ZNF564
YLR131C	ZNF565
YLR131C	ZNF566
YLR131C	ZNF567
YLR131C	ZNF568
YLR131C	ZNF569
YLR131C	ZNF57
YLR131C	ZNF570
YLR131C	ZNF572
YLR131C	ZNF573
YLR131C	ZNF574
YLR131C	ZNF575
YLR131C	ZNF576
YLR131C	ZNF577
YLR131C	ZNF578
YLR131C	ZNF579
YLR131C	ZNF580
YLR131C	ZNF581
YLR131C	ZNF582
YLR131C	ZNF583
YLR131C	ZNF584
YLR131C	ZNF585A
YLR131C	ZNF585B
YLR131C	ZNF586
YLR131C	ZNF587
YLR131C	ZNF587B
YLR131C	ZNF589
YLR131C	ZNF594
YLR131C	ZNF595
YLR131C	ZNF596
YLR131C	ZNF597
YLR131C	ZNF599
YLR131C	ZNF600
YLR131C	ZNF605
YLR131C	ZNF606
YLR131C	ZNF607
YLR131C	ZNF610
YLR131C	ZNF611
YLR131C	ZNF613
YLR131C	ZNF614
YLR131C	ZNF615
YLR131C	ZNF616
YLR131C	ZNF619
YLR131C	ZNF620
YLR131C	ZNF621
YLR131C	ZNF623
YLR131C	ZNF624
YLR131C	ZNF625
YLR131C	ZNF626
YLR131C	ZNF627
YLR131C	ZNF629
YLR131C	ZNF630
YLR131C	ZNF641
YLR131C	ZNF646
YLR131C	ZNF648
YLR131C	ZNF649
YLR131C	ZNF652
YLR131C	ZNF653
YLR131C	ZNF655
YLR131C	ZNF658
YLR131C	ZNF660
YLR131C	ZNF662
YLR131C	ZNF665
YLR131C	ZNF667
YLR131C	ZNF668
YLR131C	ZNF669
YLR131C	ZNF670
YLR131C	ZNF671
YLR131C	ZNF672
YLR131C	ZNF674
YLR131C	ZNF676
YLR131C	ZNF677
YLR131C	ZNF678
YLR131C	ZNF679
YLR131C	ZNF680
YLR131C	ZNF681
YLR131C	ZNF682
YLR131C	ZNF683
YLR131C	ZNF684
YLR131C	ZNF689
YLR131C	ZNF69
YLR131C	ZNF692
YLR131C	ZNF695
YLR131C	ZNF696
YLR131C	ZNF699
YLR131C	ZNF70
YLR131C	ZNF700
YLR131C	ZNF701
YLR131C	ZNF705A
YLR131C	ZNF705B
YLR131C	ZNF705D
YLR131C	ZNF707
YLR131C	ZNF708
YLR131C	ZNF709
YLR131C	ZNF71
YLR131C	ZNF710
YLR131C	ZNF711
YLR131C	ZNF713
YLR131C	ZNF714
YLR131C	ZNF716
YLR131C	ZNF717
YLR131C	ZNF720
YLR131C	ZNF721
YLR131C	ZNF724P
YLR131C	ZNF726
YLR131C	ZNF727
YLR131C	ZNF728
YLR131C	ZNF729
YLR131C	ZNF730
YLR131C	ZNF732
YLR131C	ZNF736
YLR131C	ZNF737
YLR131C	ZNF740
YLR131C	ZNF746
YLR131C	ZNF747
YLR131C	ZNF749
YLR131C	ZNF76
YLR131C	ZNF763
YLR131C	ZNF764
YLR131C	ZNF765
YLR131C	ZNF766
YLR131C	ZNF768
YLR131C	ZNF770
YLR131C	ZNF771
YLR131C	ZNF772
YLR131C	ZNF773
YLR131C	ZNF774
YLR131C	ZNF775
YLR131C	ZNF776
YLR131C	ZNF778
YLR131C	ZNF780A
YLR131C	ZNF780B
YLR131C	ZNF781
YLR131C	ZNF782
YLR131C	ZNF783
YLR131C	ZNF784
YLR131C	ZNF785
YLR131C	ZNF786
YLR131C	ZNF787
YLR131C	ZNF788
YLR131C	ZNF789
YLR131C	ZNF790
YLR131C	ZNF791
YLR131C	ZNF792
YLR131C	ZNF793
YLR131C	ZNF799
YLR131C	ZNF80
YLR131C	ZNF805
YLR131C	ZNF808
YLR131C	ZNF81
YLR131C	ZNF812
YLR131C	ZNF813
YLR131C	ZNF814
YLR131C	ZNF816
YLR131C	ZNF823
YLR131C	ZNF827
YLR131C	ZNF829
YLR131C	ZNF83
YLR131C	ZNF835
YLR131C	ZNF836
YLR131C	ZNF837
YLR131C	ZNF84
YLR131C	ZNF841
YLR131C	ZNF844
YLR131C	ZNF845
YLR131C	ZNF846
YLR131C	ZNF85
YLR131C	ZNF850
YLR131C	ZNF852
YLR131C	ZNF860
YLR131C	ZNF865
YLR131C	ZNF878
YLR131C	ZNF879
YLR131C	ZNF880
YLR131C	ZNF891
YLR131C	ZNF90
YLR131C	ZNF91
YLR131C	ZNF92
YLR131C	ZNF93
YLR131C	ZNF98
YLR131C	ZNF99
YLR133W	CHKB
YLR133W	ETNK1
YLR142W	PRODH
YLR142W	PRODH2
YLR146C	SMS
YLR146C	SRM
YLR147C	LSM1
YLR147C	LSM2
YLR147C	LSM3
YLR147C	LSM4
YLR147C	LSM5
YLR147C	LSM6
YLR147C	LSM7
YLR147C	NAA38
YLR147C	SNRPB
YLR147C	SNRPD1
YLR147C	SNRPD2
YLR147C	SNRPD3
YLR147C	SNRPE
YLR147C	SNRPF
YLR147C	SNRPG
YLR151C	NUDT19
YLR151C	NUDT6
YLR165C	RPUSD1
YLR165C	RPUSD2
YLR165C	RPUSD3
YLR165C	RPUSD4
YLR166C	EXOC5
YLR170C	AP3M2
YLR170C	AP3S1
YLR170C	AP3S2
YLR170C	AP4M1
YLR170C	C15orf38-AP3S2
YLR170C	COPZ1
YLR170C	COPZ2
YLR172C	DPH5
YLR174W	IDH2
YLR174W	IDH3B
YLR174W	IDH3G
YLR176C	RFX5
YLR180W	MAT1A
YLR180W	MAT2A
YLR182W	GABPB1
YLR186W	EMG1
YLR187W	DOCK9
YLR187W	PLEKHA3
YLR187W	PLEKHA4
YLR187W	PLEKHA5
YLR188W	ABCA10
YLR188W	ABCA13
YLR188W	ABCA6
YLR188W	ABCA8
YLR188W	ABCA9
YLR188W	ABCB10
YLR188W	ABCB8
YLR188W	ABCC10
YLR188W	ABCC11
YLR188W	ABCC2
YLR188W	ABCF2
YLR189C	UGT2B11
YLR189C	UGT2B15
YLR189C	UGT2B17
YLR189C	UGT2B7
YLR191W	NCKIPSD
YLR192C	EIF3J
YLR196W	BOP1
YLR196W	DCAF13
YLR196W	KM-PA-2
YLR196W	PRPF4
YLR196W	RRP9
YLR196W	SNRNP40
YLR196W	TBL3
YLR196W	UTP15
YLR196W	UTP18
YLR196W	WDR55
YLR197W	NOP56
YLR197W	NOP58
YLR200W	PDRG1
YLR200W	PFDN2
YLR200W	PFDN4
YLR200W	PFDN6
YLR200W	SLMAP
YLR201C	COQ9
YLR205C	HMOX2
YLR206W	CLINT1
YLR209C	UPP2
YLR210W	CCNA1
YLR210W	CCNA2
YLR210W	CCNB3
YLR210W	CCNE2
YLR210W	CCNI2
YLR210W	CCNY
YLR210W	CCNYL1
YLR210W	CNTD2
YLR212C	TUBG1
YLR215C	CDC123
YLR216C	CWC27
YLR216C	DNAJC7
YLR216C	FKBP5
YLR216C	NKTR
YLR216C	PPIAL4A
YLR216C	PPIAL4D
YLR216C	PPIAL4G
YLR216C	PPIB
YLR216C	PPIC
YLR216C	PPIG
YLR216C	PPIL1
YLR216C	PPIL3
YLR216C	PPIL4
YLR216C	PPIL6
YLR216C	PPWD1
YLR216C	ST13
YLR216C	TOMM70A
YLR216C	TTC1
YLR222C	DCAF13
YLR222C	KM-PA-2
YLR222C	PRPF4
YLR222C	RRP9
YLR222C	SNRNP40
YLR222C	TBL3
YLR222C	UTP15
YLR222C	UTP18
YLR222C	WDR55
YLR239C	HLCS
YLR239C	LIPT1
YLR242C	ARV1
YLR243W	GPN2
YLR244C	METAP1
YLR244C	METAP1D
YLR244C	METAP2
YLR244C	XPNPEP1
YLR244C	XPNPEP2
YLR244C	XPNPEP3
YLR246W	ZDHHC15
YLR246W	ZDHHC2
YLR246W	ZDHHC3
YLR246W	ZDHHC5
YLR246W	ZDHHC7
YLR248W	CDK18
YLR248W	CLK3
YLR248W	CSNK1A1
YLR248W	MAP3K12
YLR248W	MAPK6
YLR248W	MOK
YLR248W	PBK
YLR248W	PKN3
YLR248W	STK10
YLR248W	TYK2
YLR248W	VRK1
YLR248W	WNK2
YLR259C	BBS12
YLR259C	CCT2
YLR259C	CCT3
YLR259C	CCT4
YLR259C	CCT5
YLR259C	CCT6A
YLR259C	CCT7
YLR259C	CCT8
YLR259C	CCT8L2
YLR259C	TCP1
YLR260W	CERK
YLR262C	SAR1A
YLR268W	SEC22B
YLR268W	VAMP3
YLR268W	VAMP4
YLR268W	VAMP7
YLR268W	VAMP8
YLR268W	YKT6
YLR270W	DCPS
YLR271W	GPATCH3
YLR271W	GPATCH8
YLR271W	GPKOW
YLR273C	PPP1R3A
YLR273C	PPP1R3B
YLR273C	PPP1R3C
YLR273C	PPP1R3D
YLR273C	PPP1R3E
YLR273C	PPP1R3F
YLR274W	MCMDC2
YLR275W	LSM1
YLR275W	LSM2
YLR275W	LSM3
YLR275W	LSM4
YLR275W	LSM5
YLR275W	LSM6
YLR275W	LSM7
YLR275W	NAA38
YLR275W	SNRPB
YLR275W	SNRPD1
YLR275W	SNRPD2
YLR275W	SNRPD3
YLR275W	SNRPE
YLR275W	SNRPF
YLR275W	SNRPG
YLR277C	CPSF2
YLR277C	CPSF3
YLR277C	ELAC2
YLR277C	INTS9
YLR284C	ECH1
YLR284C	ECHDC2
YLR284C	ECHS1
YLR284C	ECI1
YLR284C	ECI2
YLR284C	EHHADH
YLR288C	HUS1B
YLR292C	RGPD1
YLR292C	RGPD2
YLR292C	RGPD3
YLR292C	RGPD4
YLR292C	RGPD5
YLR292C	TOMM34
YLR298C	SNRPC
YLR298C	WBP4
YLR298C	ZMAT5
YLR304C	ACO2
YLR306W	UBE2D2
YLR306W	UBE2E2
YLR306W	UBE2F
YLR306W	UBE2M
YLR306W	UBE2R2
YLR309C	GOLGA4
YLR310C	RGL2
YLR316C	ADAT2
YLR316C	ADAT3
YLR318W	TERT
YLR323C	MKRN1
YLR323C	MKRN2
YLR323C	RC3H2
YLR323C	ZC3H6
YLR323C	ZRSR1
YLR328W	NMNAT1
YLR328W	NMNAT2
YLR328W	NMNAT3
YLR340W	MRPL10
YLR344W	MRPL24
YLR344W	RPS4Y2
YLR345W	PFKFB3
YLR345W	PFKFB4
YLR345W	PGAM1
YLR345W	PGAM4
YLR347C	IPO11
YLR347C	IPO13
YLR347C	IPO5
YLR347C	IPO9
YLR347C	KPNA5
YLR347C	KPNA6
YLR347C	RANBP17
YLR348C	MTCH2
YLR348C	SLC25A26
YLR348C	SLC25A33
YLR348C	SLC25A34
YLR348C	SLC25A35
YLR348C	SLC25A45
YLR348C	SLC25A47
YLR348C	SLC25A48
YLR348C	SLC25A51
YLR348C	SLC25A52
YLR348C	SLC25A53
YLR351C	NIT1
YLR351C	NIT2
YLR351C	VNN3
YLR357W	ASH1L
YLR357W	BAZ1A
YLR357W	BAZ2A
YLR357W	BRD2
YLR357W	BRD3
YLR357W	BRD9
YLR361C	PPP6C
YLR362W	MAP3K12
YLR362W	MAP3K6
YLR372W	ELOVL1
YLR372W	ELOVL2
YLR372W	ELOVL3
YLR372W	ELOVL4
YLR372W	ELOVL5
YLR372W	ELOVL6
YLR372W	ELOVL7
YLR377C	FBP2
YLR382C	CARS2
YLR382C	IARS
YLR382C	IARS2
YLR382C	LARS
YLR382C	LARS2
YLR382C	MARS2
YLR382C	VARS
YLR382C	VARS2
YLR388W	MRPS14
YLR389C	PITRM1
YLR389C	PMPCA
YLR389C	PMPCB
YLR389C	UQCRC2
YLR399C	BRDT
YLR409C	BOP1
YLR411W	SLC31A1
YLR411W	SLC31A2
YLR412W	SRRD
YLR419W	RWDD2B
YLR419W	TDRD12
YLR422W	DOCK9
YLR424W	GPATCH1
YLR424W	RBM17
YLR424W	RBM6
YLR424W	SUGP1
YLR424W	SUGP2
YLR424W	TFIP11
YLR425W	ADRBK2
YLR425W	APPL2
YLR425W	ARHGAP12
YLR425W	ARHGAP23
YLR425W	ARHGAP25
YLR425W	ARHGAP9
YLR425W	DAPP1
YLR425W	RTKN
YLR425W	SH3BP2
YLR429W	ARPC1A
YLR429W	BRWD3
YLR429W	CORO1B
YLR429W	CORO2A
YLR429W	CORO2B
YLR429W	CORO6
YLR429W	EML4
YLR435W	TSR2
YLR438C-A	LSM1
YLR438C-A	LSM2
YLR438C-A	LSM3
YLR438C-A	LSM4
YLR438C-A	LSM5
YLR438C-A	LSM6
YLR438C-A	LSM7
YLR438C-A	NAA38
YLR438C-A	SNRPB
YLR438C-A	SNRPD1
YLR438C-A	SNRPD2
YLR438C-A	SNRPD3
YLR438C-A	SNRPE
YLR438C-A	SNRPF
YLR438C-A	SNRPG
YLR439W	MRPL47
YLR452C	ADRBK2
YLR452C	GRK6
YLR452C	RGS5
YLR459W	PIGU
YLR460C	ZADH2
YML005W	TRMT12
YML013W	UBXN1
YML014W	ALKBH8
YML015C	TAF11
YML018C	SLC35D2
YML018C	SLC35F2
YML019W	OSTC
YML021C	SMUG1
YML024W	RPS17
YML024W	RPS17L
YML025C	MRPL4
YML027W	CUX2
YML027W	ESX1
YML027W	HMBOX1
YML027W	PKNOX2
YML027W	TGIF2
YML027W	ZHX1
YML028W	GPX7
YML028W	GPX8
YML029W	SF3A1
YML032C	RAD52
YML032C	RDM1
YML035C	AMPD2
YML035C	AMPD3
YML038C	SLC35A2
YML038C	SLC35A3
YML038C	SLC35A5
YML038C	SLC35B1
YML038C	SLC35B4
YML038C	SLC35C2
YML038C	SLC35D2
YML038C	SLC35D3
YML038C	SLC35E1
YML038C	SLC35F3
YML049C	CPSF1
YML049C	SF3B3
YML055W	SPCS2
YML059C	PNPLA2
YML059C	PNPLA6
YML060W	MBD4
YML060W	MUTYH
YML060W	NTHL1
YML062C	THOC7
YML065W	WRNIP1
YML067C	ERGIC1
YML069W	SSRP1
YML069W	SUPT16H
YML072C	RAB11FIP5
YML077W	TRAPPC1
YML077W	TRAPPC2L
YML077W	TRAPPC2P1
YML077W	TRAPPC4
YML078W	CWC27
YML078W	NKTR
YML078W	PPIAL4A
YML078W	PPIAL4D
YML078W	PPIAL4G
YML078W	PPIB
YML078W	PPIC
YML078W	PPIG
YML078W	PPIL1
YML078W	PPIL3
YML078W	PPIL4
YML078W	PPIL6
YML078W	PPWD1
YML088W	FBXL12
YML088W	FBXL4
YML088W	FBXO31
YML088W	FBXO45
YML088W	FBXO6
YML093W	UTP14A
YML094W	VBP1
YML098W	SUPT3H
YML098W	TAF13
YML102W	CHAF1B
YML102W	DDB2
YML102W	RBBP4
YML110C	COQ3
YML110C	COQ5
YML116W	MFSD12
YML116W	MFSD2A
YML116W	MFSD5
YML116W	SLC22A18
YML116W	SLC45A4
YML116W	SLC46A2
YML123C	SLC22A15
YML123C	SLC22A17
YML123C	SLC22A23
YML123C	SLC22A24
YML123C	SLC22A31
YML130C	ERO1LB
YML131W	PTGR1
YML133C	TDRD12
YMR001C	ARAF
YMR001C	CDC42BPG
YMR001C	CDK17
YMR001C	CDK18
YMR001C	CDKL3
YMR001C	CLK1
YMR001C	CLK3
YMR001C	CLK4
YMR001C	DYRK1B
YMR001C	DYRK3
YMR001C	DYRK4
YMR001C	MAP3K12
YMR001C	MLK4
YMR001C	MOK
YMR001C	PBK
YMR001C	PKN3
YMR001C	PRKD3
YMR001C	PRPF4B
YMR001C	PSKH1
YMR001C	PTK6
YMR001C	SCYL3
YMR001C	SIK3
YMR001C	SNRK
YMR001C	STK10
YMR001C	STK16
YMR001C	STK33
YMR001C	TNNI3K
YMR001C	TP53RK
YMR001C	VRK1
YMR003W	HNRNPUL2
YMR004W	SNX15
YMR004W	SNX8
YMR005W	TAF4B
YMR006C	PLA2G4D
YMR006C	PLA2G4E
YMR008C	PLA2G4D
YMR008C	PLA2G4E
YMR009W	ADI1
YMR011W	SLC2A10
YMR011W	SLC2A11
YMR011W	SLC2A12
YMR011W	SLC2A5
YMR011W	SLC2A6
YMR011W	SLC2A7
YMR011W	SLC37A3
YMR015C	CYP51A1
YMR020W	PAOX
YMR020W	SMOX
YMR022W	UBE2G1
YMR022W	UBE2G2
YMR022W	UBE2H
YMR022W	UBE2J1
YMR022W	UBE2K
YMR022W	UBE2W
YMR023C	GTPBP3
YMR026C	PEX10
YMR026C	PEX12
YMR033W	ACTL6B
YMR035W	IMMP1L
YMR036C	CDC25A
YMR036C	CDC25C
YMR039C	SUB1
YMR043W	MEF2B
YMR044W	MUM1
YMR049C	BOP1
YMR049C	DCAF13
YMR049C	KM-PA-2
YMR049C	PRPF4
YMR049C	RRP9
YMR049C	SNRNP40
YMR049C	TBL3
YMR049C	UTP15
YMR049C	UTP18
YMR049C	WDR55
YMR056C	SLC25A14
YMR056C	SLC25A30
YMR059W	TSEN15
YMR061W	CRNKL1
YMR061W	CSTF3
YMR061W	PDCD11
YMR070W	FIZ1
YMR070W	HIVEP2
YMR070W	INSM2
YMR070W	KLF14
YMR070W	KLF8
YMR070W	MYNN
YMR070W	PRDM10
YMR070W	PRDM15
YMR070W	REPIN1
YMR070W	SCRT1
YMR070W	SNAI3
YMR070W	SP5
YMR070W	ZBTB12
YMR070W	ZBTB24
YMR070W	ZBTB25
YMR070W	ZBTB34
YMR070W	ZBTB37
YMR070W	ZBTB41
YMR070W	ZBTB44
YMR070W	ZBTB45
YMR070W	ZBTB46
YMR070W	ZBTB47
YMR070W	ZBTB48
YMR070W	ZBTB49
YMR070W	ZBTB6
YMR070W	ZBTB8B
YMR070W	ZFP1
YMR070W	ZFP14
YMR070W	ZFP2
YMR070W	ZFP28
YMR070W	ZFP30
YMR070W	ZFP37
YMR070W	ZFP62
YMR070W	ZFP64
YMR070W	ZFP69
YMR070W	ZFP69B
YMR070W	ZFP82
YMR070W	ZFP92
YMR070W	ZFX
YMR070W	ZFY
YMR070W	ZIK1
YMR070W	ZIM2
YMR070W	ZIM3
YMR070W	ZNF10
YMR070W	ZNF100
YMR070W	ZNF101
YMR070W	ZNF112
YMR070W	ZNF114
YMR070W	ZNF117
YMR070W	ZNF121
YMR070W	ZNF124
YMR070W	ZNF132
YMR070W	ZNF133
YMR070W	ZNF134
YMR070W	ZNF138
YMR070W	ZNF14
YMR070W	ZNF140
YMR070W	ZNF154
YMR070W	ZNF155
YMR070W	ZNF16
YMR070W	ZNF169
YMR070W	ZNF17
YMR070W	ZNF180
YMR070W	ZNF181
YMR070W	ZNF182
YMR070W	ZNF184
YMR070W	ZNF19
YMR070W	ZNF195
YMR070W	ZNF2
YMR070W	ZNF208
YMR070W	ZNF211
YMR070W	ZNF212
YMR070W	ZNF214
YMR070W	ZNF221
YMR070W	ZNF222
YMR070W	ZNF225
YMR070W	ZNF226
YMR070W	ZNF227
YMR070W	ZNF229
YMR070W	ZNF23
YMR070W	ZNF230
YMR070W	ZNF233
YMR070W	ZNF234
YMR070W	ZNF235
YMR070W	ZNF236
YMR070W	ZNF239
YMR070W	ZNF248
YMR070W	ZNF25
YMR070W	ZNF250
YMR070W	ZNF251
YMR070W	ZNF257
YMR070W	ZNF26
YMR070W	ZNF264
YMR070W	ZNF266
YMR070W	ZNF268
YMR070W	ZNF273
YMR070W	ZNF275
YMR070W	ZNF276
YMR070W	ZNF28
YMR070W	ZNF283
YMR070W	ZNF284
YMR070W	ZNF285
YMR070W	ZNF286A
YMR070W	ZNF286B
YMR070W	ZNF30
YMR070W	ZNF300
YMR070W	ZNF302
YMR070W	ZNF304
YMR070W	ZNF311
YMR070W	ZNF317
YMR070W	ZNF319
YMR070W	ZNF32
YMR070W	ZNF320
YMR070W	ZNF322
YMR070W	ZNF324
YMR070W	ZNF324B
YMR070W	ZNF329
YMR070W	ZNF331
YMR070W	ZNF333
YMR070W	ZNF334
YMR070W	ZNF337
YMR070W	ZNF33A
YMR070W	ZNF33B
YMR070W	ZNF34
YMR070W	ZNF341
YMR070W	ZNF343
YMR070W	ZNF347
YMR070W	ZNF354B
YMR070W	ZNF354C
YMR070W	ZNF362
YMR070W	ZNF37A
YMR070W	ZNF383
YMR070W	ZNF391
YMR070W	ZNF404
YMR070W	ZNF407
YMR070W	ZNF41
YMR070W	ZNF410
YMR070W	ZNF415
YMR070W	ZNF416
YMR070W	ZNF417
YMR070W	ZNF418
YMR070W	ZNF419
YMR070W	ZNF420
YMR070W	ZNF426
YMR070W	ZNF429
YMR070W	ZNF43
YMR070W	ZNF430
YMR070W	ZNF431
YMR070W	ZNF432
YMR070W	ZNF433
YMR070W	ZNF436
YMR070W	ZNF439
YMR070W	ZNF44
YMR070W	ZNF440
YMR070W	ZNF441
YMR070W	ZNF442
YMR070W	ZNF454
YMR070W	ZNF460
YMR070W	ZNF461
YMR070W	ZNF467
YMR070W	ZNF468
YMR070W	ZNF470
YMR070W	ZNF471
YMR070W	ZNF479
YMR070W	ZNF48
YMR070W	ZNF480
YMR070W	ZNF484
YMR070W	ZNF485
YMR070W	ZNF486
YMR070W	ZNF490
YMR070W	ZNF491
YMR070W	ZNF492
YMR070W	ZNF493
YMR070W	ZNF497
YMR070W	ZNF501
YMR070W	ZNF502
YMR070W	ZNF506
YMR070W	ZNF510
YMR070W	ZNF514
YMR070W	ZNF516
YMR070W	ZNF517
YMR070W	ZNF519
YMR070W	ZNF524
YMR070W	ZNF525
YMR070W	ZNF526
YMR070W	ZNF527
YMR070W	ZNF528
YMR070W	ZNF529
YMR070W	ZNF530
YMR070W	ZNF534
YMR070W	ZNF543
YMR070W	ZNF544
YMR070W	ZNF546
YMR070W	ZNF547
YMR070W	ZNF548
YMR070W	ZNF549
YMR070W	ZNF550
YMR070W	ZNF551
YMR070W	ZNF552
YMR070W	ZNF554
YMR070W	ZNF555
YMR070W	ZNF556
YMR070W	ZNF557
YMR070W	ZNF559
YMR070W	ZNF560
YMR070W	ZNF561
YMR070W	ZNF562
YMR070W	ZNF563
YMR070W	ZNF564
YMR070W	ZNF565
YMR070W	ZNF566
YMR070W	ZNF567
YMR070W	ZNF568
YMR070W	ZNF569
YMR070W	ZNF57
YMR070W	ZNF570
YMR070W	ZNF572
YMR070W	ZNF573
YMR070W	ZNF574
YMR070W	ZNF575
YMR070W	ZNF577
YMR070W	ZNF578
YMR070W	ZNF579
YMR070W	ZNF580
YMR070W	ZNF581
YMR070W	ZNF582
YMR070W	ZNF583
YMR070W	ZNF584
YMR070W	ZNF585A
YMR070W	ZNF585B
YMR070W	ZNF586
YMR070W	ZNF587
YMR070W	ZNF594
YMR070W	ZNF595
YMR070W	ZNF596
YMR070W	ZNF597
YMR070W	ZNF599
YMR070W	ZNF600
YMR070W	ZNF605
YMR070W	ZNF606
YMR070W	ZNF607
YMR070W	ZNF610
YMR070W	ZNF611
YMR070W	ZNF613
YMR070W	ZNF614
YMR070W	ZNF615
YMR070W	ZNF616
YMR070W	ZNF619
YMR070W	ZNF620
YMR070W	ZNF621
YMR070W	ZNF623
YMR070W	ZNF624
YMR070W	ZNF625
YMR070W	ZNF626
YMR070W	ZNF627
YMR070W	ZNF628
YMR070W	ZNF629
YMR070W	ZNF630
YMR070W	ZNF646
YMR070W	ZNF648
YMR070W	ZNF649
YMR070W	ZNF652
YMR070W	ZNF653
YMR070W	ZNF655
YMR070W	ZNF658
YMR070W	ZNF660
YMR070W	ZNF662
YMR070W	ZNF665
YMR070W	ZNF667
YMR070W	ZNF668
YMR070W	ZNF669
YMR070W	ZNF670
YMR070W	ZNF671
YMR070W	ZNF672
YMR070W	ZNF674
YMR070W	ZNF676
YMR070W	ZNF677
YMR070W	ZNF678
YMR070W	ZNF679
YMR070W	ZNF680
YMR070W	ZNF681
YMR070W	ZNF682
YMR070W	ZNF683
YMR070W	ZNF684
YMR070W	ZNF689
YMR070W	ZNF69
YMR070W	ZNF692
YMR070W	ZNF696
YMR070W	ZNF699
YMR070W	ZNF70
YMR070W	ZNF700
YMR070W	ZNF701
YMR070W	ZNF705A
YMR070W	ZNF705B
YMR070W	ZNF705D
YMR070W	ZNF707
YMR070W	ZNF708
YMR070W	ZNF709
YMR070W	ZNF71
YMR070W	ZNF710
YMR070W	ZNF713
YMR070W	ZNF714
YMR070W	ZNF716
YMR070W	ZNF717
YMR070W	ZNF721
YMR070W	ZNF724P
YMR070W	ZNF726
YMR070W	ZNF727
YMR070W	ZNF729
YMR070W	ZNF730
YMR070W	ZNF732
YMR070W	ZNF736
YMR070W	ZNF737
YMR070W	ZNF740
YMR070W	ZNF749
YMR070W	ZNF763
YMR070W	ZNF764
YMR070W	ZNF765
YMR070W	ZNF766
