Q0045	MT-CO1
YJL095W	PRKD2
YJL095W	PRKD3
YJL095W	PRKG1
YJL095W	PRKG2
YJL095W	PRPF4B
YJL095W	PSKH1
YJL095W	PTK2B
YJL095W	PTK6
YJL095W	RAF1
YJL095W	RET
YJL095W	RNASEL
YJL095W	ROCK1
YJL095W	ROCK2
YJL095W	ROS1
YJL095W	RPS6KA1
YJL095W	RPS6KA2
YJL095W	RPS6KA3
YJL095W	RPS6KA4
YJL095W	RPS6KA5
YJL095W	RPS6KA6
YJL095W	RPS6KB1
YJL095W	SCYL3
YJL095W	SGK1
YJL095W	SGK2
YJL095W	SGK3
YJL095W	SIK1
YJL095W	SIK2
YJL095W	SIK3
YJL095W	SNRK
YJL095W	SRC
YJL095W	SRPK1
YJL095W	SRPK2
YJL095W	SRPK3
YJL095W	STK10
YJL095W	STK11
YJL095W	STK17A
YJL095W	STK17B
YJL095W	STK24
YJL095W	STK3
YJL095W	STK36
YJL095W	STK38
YJL095W	STK38L
YJL095W	STK39
YJL095W	STK4
YJL095W	SYK
YJL095W	TAOK1
YJL095W	TAOK3
YJL095W	TEC
YJL095W	TESK2
YJL095W	TGFBR1
YJL095W	TGFBR2
YJL095W	TLK1
YJL095W	TLK2
YJL095W	TNIK
YJL095W	TNK1
YJL095W	TNNI3K
YJL095W	TP53RK
YJL095W	TRIB3
YJL095W	TSSK1B
YJL095W	TSSK2
YJL095W	TSSK3
YJL095W	TSSK4
YJL095W	TSSK6
YJL095W	TXK
YJL095W	TYK2
YJL095W	ULK1
YJL095W	VRK1
YJL095W	VRK2
YJL095W	WNK1
YJL095W	WNK2
YJL095W	WNK3
YJL095W	WNK4
YJL095W	ZAP70
YJL096W	MRPL21
YJL100W	PI4KA
YJL100W	PIK3C2A
YJL100W	PIK3C2B
YJL100W	PIK3C2G
YJL100W	PIK3C3
YJL100W	PIK3CA
YJL100W	PIK3CB
YJL100W	PIK3CD
YJL100W	SMG1
YJL101C	GCLC
YJL102W	EEF1A1
YJL102W	EEF2
YJL102W	EEFSEC
YJL102W	TUFM
YJL104W	PAM16
YJL105W	DPF3
YJL105W	SMYD5
YJL106W	AAK1
YJL106W	ACVR1
YJL106W	ACVR1B
YJL106W	ACVR1C
YJL106W	ACVRL1
YJL106W	AKT1
YJL106W	AKT3
YJL106W	ARAF
YJL106W	AURKA
YJL106W	AURKC
YJL106W	BMPR1A
YJL106W	BMPR1B
YJL106W	BMX
YJL106W	BRAF
YJL106W	BRSK1
YJL106W	BRSK2
YJL106W	BTK
YJL106W	CAMK1
YJL106W	CAMK2A
YJL106W	CAMK2B
YJL106W	CAMK2D
YJL106W	CAMK2G
YJL106W	CAMK4
YJL106W	CAMKK2
YJL106W	CDC42BPA
YJL106W	CDC42BPB
YJL106W	CDC42BPG
YJL106W	CDK11A
YJL106W	CDK11B
YJL106W	CDK16
YJL106W	CDK17
YJL106W	CDK18
YJL106W	CDK4
YJL106W	CDK6
YJL106W	CDK9
YJL106W	CDKL1
YJL106W	CDKL5
YJL106W	CHUK
YJL106W	CLK2
YJL106W	CLK3
YJL106W	CSK
YJL106W	CSNK1A1
YJL106W	CSNK1D
YJL106W	CSNK1E
YJL106W	CSNK1G2
YJL106W	CSNK2A1
YJL106W	DAPK1
YJL106W	DAPK2
YJL106W	DAPK3
YJL106W	DCLK1
YJL106W	DMPK
YJL106W	DYRK1A
YJL106W	DYRK1B
YJL106W	DYRK2
YJL106W	DYRK3
YJL106W	DYRK4
YJL106W	EIF2AK2
YJL106W	EIF2AK3
YJL106W	EIF2AK4
YJL106W	EPHB2
YJL106W	ERBB2
YJL106W	ERN1
YJL106W	ERN2
YJL106W	FER
YJL106W	FES
YJL106W	FGFR1
YJL106W	FGR
YJL106W	FRK
YJL106W	FYN
YJL106W	GSG2
YJL106W	GSK3A
YJL106W	GSK3B
YJL106W	HCK
YJL106W	HIPK3
YJL106W	ICK
YJL106W	IGF1R
YJL106W	IKBKB
YJL106W	IKBKE
YJL106W	ILK
YJL106W	IRAK1
YJL106W	IRAK2
YJL106W	IRAK3
YJL106W	JAK1
YJL106W	JAK2
YJL106W	JAK3
YJL106W	KALRN
YJL106W	KSR1
YJL106W	LATS1
YJL106W	LATS2
YJL106W	LCK
YJL106W	LIMK1
YJL106W	LMTK2
YJL106W	LTK
YJL106W	LYN
YJL106W	MAK
YJL106W	MAP2K2
YJL106W	MAP3K1
YJL106W	MAP3K11
YJL106W	MAP3K12
YJL106W	MAP3K13
YJL106W	MAP3K2
YJL106W	MAP3K6
YJL106W	MAP3K8
YJL106W	MAP3K9
YJL106W	MAP4K1
YJL106W	MAP4K2
YJL106W	MAP4K3
YJL106W	MAP4K4
YJL106W	MAP4K5
YJL106W	MAPK3
YJL106W	MAPK4
YJL106W	MAPK6
YJL106W	MAPKAPK2
YJL106W	MARK1
YJL106W	MARK2
YJL106W	MARK4
YJL106W	MAST1
YJL106W	MAST2
YJL106W	MATK
YJL106W	MERTK
YJL106W	MINK1
YJL106W	MKNK1
YJL106W	MKNK2
YJL106W	MLK4
YJL106W	MLTK
YJL106W	MOK
YJL106W	MOS
YJL106W	MST4
YJL106W	MYLK
YJL106W	MYLK3
YJL106W	NEK11
YJL106W	NEK2
YJL106W	NEK3
YJL106W	NEK4
YJL106W	NEK6
YJL106W	NEK7
YJL106W	NLK
YJL106W	NTRK1
YJL106W	NUAK2
YJL106W	OXSR1
YJL106W	PAK1
YJL106W	PAK2
YJL106W	PASK
YJL106W	PBK
YJL106W	PDPK1
YJL106W	PHKG2
YJL106W	PIK3R4
YJL106W	PIM1
YJL106W	PIM2
YJL106W	PIM3
YJL106W	PINK1
YJL106W	PKN1
YJL106W	PKN2
YJL106W	PKN3
YJL106W	PLK1
YJL106W	PLK2
YJL106W	PLK3
YJL106W	PLK4
YJL106W	PRKAA1
YJL106W	PRKAA2
YJL106W	PRKACA
YJL106W	PRKACB
YJL106W	PRKCA
YJL106W	PRKCB
YJL106W	PRKCD
YJL106W	PRKCE
YJL106W	PRKCG
YJL106W	PRKCH
YJL106W	PRKCI
YJL106W	PRKCQ
YJL106W	PRKCZ
YJL106W	PRKD2
YJL106W	PRKD3
YJL106W	PRKG1
YJL106W	PRKG2
YJL106W	PRPF4B
YJL106W	PSKH1
YJL106W	PTK2B
YJL106W	PTK6
YJL106W	RAF1
YJL106W	RET
YJL106W	RNASEL
YJL106W	ROCK1
YJL106W	ROCK2
YJL106W	ROS1
YJL106W	RPS6KA4
YJL106W	RPS6KA5
YJL106W	RPS6KB1
YJL106W	SCYL3
YJL106W	SGK1
YJL106W	SGK2
YJL106W	SGK3
YJL106W	SIK1
YJL106W	SIK2
YJL106W	SIK3
YJL106W	SNRK
YJL106W	SRPK1
YJL106W	SRPK2
YJL106W	SRPK3
YJL106W	STK10
YJL106W	STK11
YJL106W	STK17A
YJL106W	STK17B
YJL106W	STK24
YJL106W	STK3
YJL106W	STK36
YJL106W	STK38
YJL106W	STK38L
YJL106W	STK39
YJL106W	STK4
YJL106W	SYK
YJL106W	TAOK1
YJL106W	TAOK3
YJL106W	TEC
YJL106W	TESK2
YJL106W	TGFBR1
YJL106W	TGFBR2
YJL106W	TLK1
YJL106W	TLK2
YJL106W	TNIK
YJL106W	TNK1
YJL106W	TNNI3K
YJL106W	TP53RK
YJL106W	TRIB3
YJL106W	TSSK1B
YJL106W	TSSK2
YJL106W	TSSK3
YJL106W	TSSK4
YJL106W	TSSK6
YJL106W	TXK
YJL106W	TYK2
YJL106W	ULK1
YJL106W	VRK1
YJL106W	VRK2
YJL106W	WNK1
YJL106W	WNK2
YJL106W	WNK3
YJL106W	WNK4
YJL106W	ZAP70
YJL110C	GATA2
YJL110C	GATA6
YJL110C	MTA2
YJL110C	TRPS1
YJL110C	ZGLP1
YJL111W	CCT2
YJL111W	CCT3
YJL111W	CCT4
YJL111W	CCT5
YJL111W	CCT6A
YJL111W	CCT6B
YJL111W	CCT7
YJL111W	CCT8
YJL111W	MKKS
YJL111W	TCP1
YJL121C	RPE
YJL124C	LSM1
YJL124C	LSM2
YJL124C	LSM3
YJL124C	LSM4
YJL124C	LSM5
YJL124C	LSM6
YJL124C	LSM7
YJL126W	NIT1
YJL126W	NIT2
YJL126W	VNN3
YJL127C	KAT2A
YJL127C	KAT2B
YJL128C	AAK1
YJL128C	ACVR1
YJL128C	ACVR1B
YJL128C	ACVR1C
YJL128C	ACVRL1
YJL128C	AKT1
YJL128C	AKT3
YJL128C	ARAF
YJL128C	AURKA
YJL128C	AURKC
YJL128C	BMPR1A
YJL128C	BMPR1B
YJL128C	BMX
YJL128C	BRAF
YJL128C	BRSK1
YJL128C	BRSK2
YJL128C	BTK
YJL128C	CAMK1
YJL128C	CAMK2A
YJL128C	CAMK2B
YJL128C	CAMK2D
YJL128C	CAMK2G
YJL128C	CAMK4
YJL128C	CAMKK2
YJL128C	CDC42BPA
YJL128C	CDC42BPB
YJL128C	CDC42BPG
YJL128C	CDK11A
YJL128C	CDK11B
YJL128C	CDK16
YJL128C	CDK17
YJL128C	CDK18
YJL128C	CDK4
YJL128C	CDK6
YJL128C	CDK9
YJL128C	CDKL1
YJL128C	CDKL5
YJL128C	CHUK
YJL128C	CLK2
YJL128C	CLK3
YJL128C	CSK
YJL128C	CSNK1A1
YJL128C	CSNK1D
YJL128C	CSNK1E
YJL128C	CSNK1G2
YJL128C	CSNK2A1
YJL128C	DAPK1
YJL128C	DAPK2
YJL128C	DAPK3
YJL128C	DCLK1
YJL128C	DMPK
YJL128C	DYRK1A
YJL128C	DYRK1B
YJL128C	DYRK2
YJL128C	DYRK3
YJL128C	DYRK4
YJL128C	EIF2AK2
YJL128C	EIF2AK3
YJL128C	EIF2AK4
YJL128C	EPHB2
YJL128C	ERBB2
YJL128C	ERN1
YJL128C	ERN2
YJL128C	FER
YJL128C	FES
YJL128C	FGFR1
YJL128C	FGR
YJL128C	FRK
YJL128C	FYN
YJL128C	GSG2
YJL128C	GSK3A
YJL128C	GSK3B
YJL128C	HCK
YJL128C	HIPK3
YJL128C	ICK
YJL128C	IGF1R
YJL128C	IKBKB
YJL128C	IKBKE
YJL128C	ILK
YJL128C	IRAK1
YJL128C	IRAK2
YJL128C	IRAK3
YJL128C	JAK1
YJL128C	JAK2
YJL128C	JAK3
YJL128C	KALRN
YJL128C	KSR1
YJL128C	LATS1
YJL128C	LATS2
YJL128C	LCK
YJL128C	LIMK1
YJL128C	LMTK2
YJL128C	LTK
YJL128C	LYN
YJL128C	MAK
YJL128C	MAP2K2
YJL128C	MAP3K1
YJL128C	MAP3K11
YJL128C	MAP3K12
YJL128C	MAP3K13
YJL128C	MAP3K2
YJL128C	MAP3K6
YJL128C	MAP3K8
YJL128C	MAP3K9
YJL128C	MAP4K1
YJL128C	MAP4K2
YJL128C	MAP4K3
YJL128C	MAP4K4
YJL128C	MAP4K5
YJL128C	MAPK3
YJL128C	MAPK4
YJL128C	MAPK6
YJL128C	MAPKAPK2
YJL128C	MARK1
YJL128C	MARK2
YJL128C	MARK4
YJL128C	MAST1
YJL128C	MAST2
YJL128C	MATK
YJL128C	MERTK
YJL128C	MINK1
YJL128C	MKNK1
YJL128C	MKNK2
YJL128C	MLK4
YJL128C	MLTK
YJL128C	MOK
YJL128C	MST4
YJL128C	MYLK
YJL128C	MYLK3
YJL128C	NEK11
YJL128C	NEK2
YJL128C	NEK3
YJL128C	NEK4
YJL128C	NEK6
YJL128C	NEK7
YJL128C	NLK
YJL128C	NTRK1
YJL128C	NUAK2
YJL128C	OXSR1
YJL128C	PAK1
YJL128C	PAK2
YJL128C	PASK
YJL128C	PBK
YJL128C	PDPK1
YJL128C	PHKG2
YJL128C	PIK3R4
YJL128C	PIM1
YJL128C	PIM2
YJL128C	PIM3
YJL128C	PINK1
YJL128C	PKN1
YJL128C	PKN2
YJL128C	PKN3
YJL128C	PLK1
YJL128C	PLK2
YJL128C	PLK3
YJL128C	PLK4
YJL128C	PRKAA1
YJL128C	PRKAA2
YJL128C	PRKACA
YJL128C	PRKACB
YJL128C	PRKCA
YJL128C	PRKCB
YJL128C	PRKCD
YJL128C	PRKCE
YJL128C	PRKCG
YJL128C	PRKCH
YJL128C	PRKCI
YJL128C	PRKCQ
YJL128C	PRKCZ
YJL128C	PRKD2
YJL128C	PRKD3
YJL128C	PRKG1
YJL128C	PRKG2
YJL128C	PRPF4B
YJL128C	PSKH1
YJL128C	PTK2B
YJL128C	PTK6
YJL128C	RAF1
YJL128C	RET
YJL128C	RNASEL
YJL128C	ROCK1
YJL128C	ROCK2
YJL128C	ROS1
YJL128C	RPS6KA4
YJL128C	RPS6KA5
YJL128C	RPS6KB1
YJL128C	SCYL3
YJL128C	SGK1
YJL128C	SGK2
YJL128C	SGK3
YJL128C	SIK1
YJL128C	SIK2
YJL128C	SIK3
YJL128C	SNRK
YJL128C	SRPK1
YJL128C	SRPK2
YJL128C	SRPK3
YJL128C	STK10
YJL128C	STK11
YJL128C	STK17A
YJL128C	STK17B
YJL128C	STK24
YJL128C	STK3
YJL128C	STK36
YJL128C	STK38
YJL128C	STK38L
YJL128C	STK39
YJL128C	STK4
YJL128C	SYK
YJL128C	TAOK1
YJL128C	TAOK3
YJL128C	TEC
YJL128C	TESK2
YJL128C	TGFBR1
YJL128C	TGFBR2
YJL128C	TLK1
YJL128C	TLK2
YJL128C	TNIK
YJL128C	TNK1
YJL128C	TNNI3K
YJL128C	TP53RK
YJL128C	TRIB3
YJL128C	TSSK1B
YJL128C	TSSK2
YJL128C	TSSK3
YJL128C	TSSK4
YJL128C	TSSK6
YJL128C	TXK
YJL128C	TYK2
YJL128C	ULK1
YJL128C	VRK1
YJL128C	VRK2
YJL128C	WNK1
YJL128C	WNK2
YJL128C	WNK3
YJL128C	WNK4
YJL128C	ZAP70
YJL130C	CAD
YJL130C	CTPS1
YJL130C	CTPS2
YJL130C	GGH
YJL130C	GMPS
YJL133W	SLC25A10
YJL133W	SLC25A14
YJL133W	SLC25A17
YJL133W	SLC25A30
YJL133W	SLC25A32
YJL133W	SLC25A37
YJL133W	UCP1
YJL133W	UCP2
YJL133W	UCP3
YJL134W	PPAP2A
YJL134W	PPAP2B
YJL134W	PPAP2C
YJL134W	SGMS1
YJL134W	SGMS2
YJL134W	SGPP1
YJL134W	SGPP2
YJL136C	RPS21
YJL136C	TBCE
YJL137C	GYG1
YJL137C	GYG2
YJL138C	DDX1
YJL138C	EIF4A1
YJL138C	EIF4A2
YJL140W	POLR2D
YJL141C	AAK1
YJL141C	ACVR1
YJL141C	ACVR1B
YJL141C	ACVR1C
YJL141C	ACVRL1
YJL141C	AKT1
YJL141C	AKT3
YJL141C	ARAF
YJL141C	AURKA
YJL141C	AURKC
YJL141C	BMPR1A
YJL141C	BMPR1B
YJL141C	BMX
YJL141C	BRAF
YJL141C	BRSK1
YJL141C	BRSK2
YJL141C	BTK
YJL141C	CAMK1
YJL141C	CAMK2A
YJL141C	CAMK2B
YJL141C	CAMK2D
YJL141C	CAMK2G
YJL141C	CAMK4
YJL141C	CAMKK2
YJL141C	CDC42BPA
YJL141C	CDC42BPB
YJL141C	CDC42BPG
YJL141C	CDK11A
YJL141C	CDK11B
YJL141C	CDK16
YJL141C	CDK17
YJL141C	CDK18
YJL141C	CDK4
YJL141C	CDK6
YJL141C	CDK9
YJL141C	CDKL1
YJL141C	CDKL5
YJL141C	CHUK
YJL141C	CLK2
YJL141C	CLK3
YJL141C	CSK
YJL141C	CSNK1A1
YJL141C	CSNK1D
YJL141C	CSNK1E
YJL141C	CSNK1G2
YJL141C	CSNK2A1
YJL141C	DAPK1
YJL141C	DAPK2
YJL141C	DAPK3
YJL141C	DCLK1
YJL141C	DMPK
YJL141C	DYRK1A
YJL141C	DYRK1B
YJL141C	DYRK2
YJL141C	DYRK3
YJL141C	DYRK4
YJL141C	EIF2AK2
YJL141C	EIF2AK3
YJL141C	EIF2AK4
YJL141C	EPHB2
YJL141C	ERBB2
YJL141C	ERN1
YJL141C	ERN2
YJL141C	FER
YJL141C	FES
YJL141C	FGFR1
YJL141C	FGR
YJL141C	FRK
YJL141C	FYN
YJL141C	GSG2
YJL141C	GSK3A
YJL141C	GSK3B
YJL141C	HCK
YJL141C	HIPK3
YJL141C	ICK
YJL141C	IGF1R
YJL141C	IKBKB
YJL141C	IKBKE
YJL141C	ILK
YJL141C	IRAK1
YJL141C	IRAK2
YJL141C	IRAK3
YJL141C	JAK1
YJL141C	JAK2
YJL141C	JAK3
YJL141C	KALRN
YJL141C	KSR1
YJL141C	LATS1
YJL141C	LATS2
YJL141C	LCK
YJL141C	LIMK1
YJL141C	LMTK2
YJL141C	LTK
YJL141C	LYN
YJL141C	MAK
YJL141C	MAP2K2
YJL141C	MAP3K1
YJL141C	MAP3K11
YJL141C	MAP3K12
YJL141C	MAP3K13
YJL141C	MAP3K2
YJL141C	MAP3K6
YJL141C	MAP3K8
YJL141C	MAP3K9
YJL141C	MAP4K1
YJL141C	MAP4K2
YJL141C	MAP4K3
YJL141C	MAP4K4
YJL141C	MAP4K5
YJL141C	MAPK3
YJL141C	MAPK4
YJL141C	MAPK6
YJL141C	MAPKAPK2
YJL141C	MARK1
YJL141C	MARK2
YJL141C	MARK4
YJL141C	MAST1
YJL141C	MAST2
YJL141C	MATK
YJL141C	MERTK
YJL141C	MINK1
YJL141C	MKNK1
YJL141C	MKNK2
YJL141C	MLK4
YJL141C	MLTK
YJL141C	MOK
YJL141C	MST4
YJL141C	MYLK
YJL141C	MYLK3
YJL141C	NEK11
YJL141C	NEK2
YJL141C	NEK3
YJL141C	NEK4
YJL141C	NEK6
YJL141C	NEK7
YJL141C	NLK
YJL141C	NTRK1
YJL141C	NUAK2
YJL141C	OXSR1
YJL141C	PAK1
YJL141C	PAK2
YJL141C	PASK
YJL141C	PBK
YJL141C	PDPK1
YJL141C	PHKG2
YJL141C	PIK3R4
YJL141C	PIM1
YJL141C	PIM2
YJL141C	PIM3
YJL141C	PINK1
YJL141C	PKN1
YJL141C	PKN2
YJL141C	PKN3
YJL141C	PLK1
YJL141C	PLK2
YJL141C	PLK3
YJL141C	PLK4
YJL141C	PRKAA1
YJL141C	PRKAA2
YJL141C	PRKACA
YJL141C	PRKACB
YJL141C	PRKCA
YJL141C	PRKCB
YJL141C	PRKCD
YJL141C	PRKCE
YJL141C	PRKCG
YJL141C	PRKCH
YJL141C	PRKCI
YJL141C	PRKCQ
YJL141C	PRKCZ
YJL141C	PRKD2
YJL141C	PRKD3
YJL141C	PRKG1
YJL141C	PRKG2
YJL141C	PRPF4B
YJL141C	PSKH1
YJL141C	PTK2B
YJL141C	PTK6
YJL141C	RAF1
YJL141C	RET
YJL141C	RNASEL
YJL141C	ROCK1
YJL141C	ROCK2
YJL141C	ROS1
YJL141C	RPS6KA4
YJL141C	RPS6KA5
YJL141C	RPS6KB1
YJL141C	SCYL3
YJL141C	SGK1
YJL141C	SGK2
YJL141C	SGK3
YJL141C	SIK1
YJL141C	SIK2
YJL141C	SIK3
YJL141C	SNRK
YJL141C	SRPK1
YJL141C	SRPK2
YJL141C	SRPK3
YJL141C	STK10
YJL141C	STK11
YJL141C	STK17A
YJL141C	STK17B
YJL141C	STK24
YJL141C	STK3
YJL141C	STK36
YJL141C	STK38
YJL141C	STK38L
YJL141C	STK39
YJL141C	STK4
YJL141C	SYK
YJL141C	TAOK1
YJL141C	TAOK3
YJL141C	TEC
YJL141C	TESK2
YJL141C	TGFBR1
YJL141C	TGFBR2
YJL141C	TLK1
YJL141C	TLK2
YJL141C	TNIK
YJL141C	TNK1
YJL141C	TNNI3K
YJL141C	TP53RK
YJL141C	TRIB3
YJL141C	TSSK1B
YJL141C	TSSK2
YJL141C	TSSK3
YJL141C	TSSK4
YJL141C	TSSK6
YJL141C	TXK
YJL141C	TYK2
YJL141C	ULK1
YJL141C	VRK1
YJL141C	VRK2
YJL141C	WNK1
YJL141C	WNK2
YJL141C	WNK3
YJL141C	WNK4
YJL141C	ZAP70
YJL154C	VPS35
YJL155C	PFKFB1
YJL155C	PFKFB2
YJL155C	PFKFB3
YJL155C	PFKFB4
YJL155C	PGAM1
YJL155C	PGAM2
YJL163C	MFSD11
YJL164C	AAK1
YJL164C	ACVR1
YJL164C	ACVR1B
YJL164C	ACVR1C
YJL164C	ACVRL1
YJL164C	AKT1
YJL164C	AKT3
YJL164C	ARAF
YJL164C	AURKA
YJL164C	AURKC
YJL164C	BMPR1A
YJL164C	BMPR1B
YJL164C	BMX
YJL164C	BRAF
YJL164C	BRSK1
YJL164C	BRSK2
YJL164C	BTK
YJL164C	CAMK1
YJL164C	CAMK2A
YJL164C	CAMK2B
YJL164C	CAMK2D
YJL164C	CAMK2G
YJL164C	CAMK4
YJL164C	CAMKK2
YJL164C	CDC42BPA
YJL164C	CDC42BPB
YJL164C	CDC42BPG
YJL164C	CDK1
YJL164C	CDK11A
YJL164C	CDK11B
YJL164C	CDK16
YJL164C	CDK17
YJL164C	CDK18
YJL164C	CDK2
YJL164C	CDK4
YJL164C	CDK6
YJL164C	CDK9
YJL164C	CDKL1
YJL164C	CDKL5
YJL164C	CHUK
YJL164C	CLK2
YJL164C	CLK3
YJL164C	CSK
YJL164C	CSNK1A1
YJL164C	CSNK1D
YJL164C	CSNK1E
YJL164C	CSNK1G2
YJL164C	CSNK2A1
YJL164C	DAPK1
YJL164C	DAPK2
YJL164C	DAPK3
YJL164C	DCLK1
YJL164C	DMPK
YJL164C	DYRK1A
YJL164C	DYRK1B
YJL164C	DYRK2
YJL164C	DYRK3
YJL164C	DYRK4
YJL164C	EIF2AK2
YJL164C	EIF2AK3
YJL164C	EIF2AK4
YJL164C	EPHB2
YJL164C	ERBB2
YJL164C	ERN1
YJL164C	ERN2
YJL164C	FER
YJL164C	FES
YJL164C	FGFR1
YJL164C	FGR
YJL164C	FRK
YJL164C	FYN
YJL164C	GSG2
YJL164C	GSK3A
YJL164C	GSK3B
YJL164C	HCK
YJL164C	HIPK3
YJL164C	ICK
YJL164C	IGF1R
YJL164C	IKBKB
YJL164C	IKBKE
YJL164C	ILK
YJL164C	IRAK1
YJL164C	IRAK2
YJL164C	IRAK3
YJL164C	JAK1
YJL164C	JAK2
YJL164C	JAK3
YJL164C	KALRN
YJL164C	KSR1
YJL164C	LATS1
YJL164C	LATS2
YJL164C	LCK
YJL164C	LIMK1
YJL164C	LMTK2
YJL164C	LTK
YJL164C	LYN
YJL164C	MAK
YJL164C	MAP2K1
YJL164C	MAP2K2
YJL164C	MAP3K1
YJL164C	MAP3K11
YJL164C	MAP3K12
YJL164C	MAP3K13
YJL164C	MAP3K2
YJL164C	MAP3K6
YJL164C	MAP3K8
YJL164C	MAP3K9
YJL164C	MAP4K1
YJL164C	MAP4K2
YJL164C	MAP4K3
YJL164C	MAP4K4
YJL164C	MAP4K5
YJL164C	MAPK1
YJL164C	MAPK11
YJL164C	MAPK12
YJL164C	MAPK13
YJL164C	MAPK14
YJL164C	MAPK3
YJL164C	MAPK4
YJL164C	MAPK6
YJL164C	MAPKAPK2
YJL164C	MAPKAPK3
YJL164C	MAPKAPK5
YJL164C	MARK1
YJL164C	MARK2
YJL164C	MARK4
YJL164C	MAST1
YJL164C	MAST2
YJL164C	MATK
YJL164C	MERTK
YJL164C	MINK1
YJL164C	MKNK1
YJL164C	MKNK2
YJL164C	MLK4
YJL164C	MLTK
YJL164C	MOK
YJL164C	MST4
YJL164C	MYLK
YJL164C	MYLK3
YJL164C	NEK11
YJL164C	NEK2
YJL164C	NEK3
YJL164C	NEK4
YJL164C	NEK6
YJL164C	NEK7
YJL164C	NLK
YJL164C	NTRK1
YJL164C	NUAK2
YJL164C	OXSR1
YJL164C	PAK1
YJL164C	PAK2
YJL164C	PASK
YJL164C	PBK
YJL164C	PDPK1
YJL164C	PHKG2
YJL164C	PIK3R4
YJL164C	PIM1
YJL164C	PIM2
YJL164C	PIM3
YJL164C	PINK1
YJL164C	PKN1
YJL164C	PKN2
YJL164C	PKN3
YJL164C	PLK1
YJL164C	PLK2
YJL164C	PLK3
YJL164C	PLK4
YJL164C	PRKAA1
YJL164C	PRKAA2
YJL164C	PRKACA
YJL164C	PRKACB
YJL164C	PRKCA
YJL164C	PRKCB
YJL164C	PRKCD
YJL164C	PRKCE
YJL164C	PRKCG
YJL164C	PRKCH
YJL164C	PRKCI
YJL164C	PRKCQ
YJL164C	PRKCZ
YJL164C	PRKD2
YJL164C	PRKD3
YJL164C	PRKG1
YJL164C	PRKG2
YJL164C	PRPF4B
YJL164C	PSKH1
YJL164C	PTK2B
YJL164C	PTK6
YJL164C	RAF1
YJL164C	RET
YJL164C	RNASEL
YJL164C	ROCK1
YJL164C	ROCK2
YJL164C	ROS1
YJL164C	RPS6KA4
YJL164C	RPS6KA5
YJL164C	RPS6KB1
YJL164C	SCYL3
YJL164C	SGK1
YJL164C	SGK2
YJL164C	SGK3
YJL164C	SIK1
YJL164C	SIK2
YJL164C	SIK3
YJL164C	SNRK
YJL164C	SRC
YJL164C	SRPK1
YJL164C	SRPK2
YJL164C	SRPK3
YJL164C	STK10
YJL164C	STK11
YJL164C	STK17A
YJL164C	STK17B
YJL164C	STK24
YJL164C	STK3
YJL164C	STK36
YJL164C	STK38
YJL164C	STK38L
YJL164C	STK39
YJL164C	STK4
YJL164C	SYK
YJL164C	TAOK1
YJL164C	TAOK3
YJL164C	TEC
YJL164C	TESK2
YJL164C	TGFBR1
YJL164C	TGFBR2
YJL164C	TLK1
YJL164C	TLK2
YJL164C	TNIK
YJL164C	TNK1
YJL164C	TNNI3K
YJL164C	TP53RK
YJL164C	TRIB3
YJL164C	TSSK1B
YJL164C	TSSK2
YJL164C	TSSK3
YJL164C	TSSK4
YJL164C	TSSK6
YJL164C	TXK
YJL164C	TYK2
YJL164C	ULK1
YJL164C	VRK1
YJL164C	VRK2
YJL164C	WNK1
YJL164C	WNK2
YJL164C	WNK3
YJL164C	WNK4
YJL164C	ZAP70
YJL167W	FDPS
YJL167W	GGPS1
YJL167W	PDSS1
YJL167W	PDSS2
YJL168C	ASH1L
YJL168C	EHMT1
YJL168C	EHMT2
YJL168C	EZH2
YJL168C	NSD1
YJL168C	PRDM14
YJL168C	PRDM2
YJL168C	SETD1A
YJL168C	SETD1B
YJL168C	SETD2
YJL168C	SETD7
YJL168C	SETDB1
YJL168C	SUV39H2
YJL168C	SUV420H1
YJL168C	SUV420H2
YJL168C	WHSC1L1
YJL172W	ABHD14A-ACY1
YJL172W	ACY1
YJL172W	CNDP1
YJL172W	CNDP2
YJL172W	CPQ
YJL172W	ERMP1
YJL172W	PM20D1
YJL173C	RPA3
YJL176C	MYB
YJL176C	SMARCC1
YJL176C	SMARCC2
YJL177W	MRPL22
YJL177W	RPL17
YJL179W	PDRG1
YJL179W	PFDN1
YJL179W	PFDN2
YJL179W	PFDN4
YJL179W	PFDN6
YJL179W	SLMAP
YJL180C	ATPAF2
YJL187C	BRSK2
YJL187C	CDK1
YJL187C	CDK14
YJL187C	CDK2
YJL187C	CDK7
YJL187C	CHEK1
YJL187C	CHEK2
YJL187C	CSNK1D
YJL187C	CSNK1E
YJL187C	LATS1
YJL187C	MASTL
YJL187C	MELK
YJL187C	MOS
YJL187C	NEK2
YJL187C	PKMYT1
YJL187C	PLK1
YJL187C	PLK3
YJL187C	PLK4
YJL187C	PRKACA
YJL187C	WEE1
YJL189W	RPL39
YJL189W	RPL39L
YJL190C	RPS15A
YJL191W	MRPS11
YJL191W	RPS14
YJL193W	SLC35D2
YJL193W	SLC35F2
YJL197W	USP53
YJL203W	SF3A1
YJL203W	SUGP1
YJL210W	PEX10
YJL210W	PEX12
YJL210W	PEX2
YJL214W	SLC2A1
YJL214W	SLC2A2
YJL214W	SLC2A3
YJL214W	SLC2A4
YJL214W	SLC2A5
YJL219W	SLC2A1
