Chromosome	Start	End
chr8	38892921	38894067
chr8	39064549	39069153
chr8	39135175	39139944
chr8	39174279	39176630
chr8	39190667	39194432
chr8	39280941	39286212
chr8	39334336	39335423
chr8	39573068	39577303
chr8	39591316	39594979
chr8	39608722	39611992
chr8	39779989	39782654
chr8	39823239	39826466
chr8	39866466	39869083
chr8	39909152	39913481
chr8	39931983	39933799
chr8	39944074	39947141
chr8	39966575	39969006
chr8	40019174	40023164
chr8	40053605	40055898
chr8	40081029	40082444
chr8	40123870	40125250
chr8	40150595	40152937
chr8	40172507	40177633
chr8	40180232	40181978
chr8	40189549	40193414
chr8	40226460	40234155
chr8	40276391	40284109
chr8	40313583	40316879
chr8	40414914	40422778
chr8	40446613	40454451
chr8	40474992	40477156
chr8	40482099	40483307
chr8	40515604	40518310
chr8	40566528	40574679
chr8	40699841	40704805
chr8	40780424	40785594
chr8	40808798	40812012
chr8	40975583	40978925
chr8	41004373	41006048
chr8	41101033	41103936
chr8	41141707	41147578
chr8	41196098	41202004
chr8	41232360	41236939
chr8	41267730	41269122
chr8	41515130	41516991
chr8	41535440	41541049
chr8	41554748	41559470
chr8	41573682	41577732
chr8	41603673	41607715
chr8	41625704	41631481
chr8	41638973	41642164
chr8	42329925	42334511
chr8	42517894	42523039
chr8	43386703	43387982
chr8	49385585	49387578
chr8	49544392	49545585
chr8	49587553	49590085
chr8	49714852	49718452
chr8	49883099	49886083
chr8	50039313	50040607
chr8	50060960	50066977
chr8	50266671	50267822
chr8	50280717	50282160
chr8	50500836	50503832
chr8	50622301	50625113
chr8	50784693	50786538
chr8	50949268	50950286
chr8	51180073	51182810
chr8	51330372	51335836
chr8	51457419	51458613
chr8	51461513	51463631
chr8	51544994	51547523
chr8	51980149	51982432
chr8	52120002	52121888
chr8	52122816	52124815
chr8	52156357	52157638
chr8	52161700	52163514
chr8	52184121	52185407
chr8	52272382	52274446
chr8	52292891	52294955
chr8	52326245	52331954
chr8	52392509	52393711
chr8	52523465	52526590
chr8	52534104	52536839
chr8	52810543	52812343
chr8	52911295	52917662
chr8	52928433	52931892
chr8	53006702	53014379
chr8	53029035	53036734
chr8	53039720	53046681
chr8	53069532	53073986
chr8	53107073	53111074
chr8	53113810	53117413
chr8	53284864	53286139
chr8	53299428	53304449
chr8	53318845	53323786
chr8	53329511	53332425
chr8	53351137	53355351
chr8	53379426	53380905
chr8	53732113	53734355
chr8	53754389	53758886
chr8	53883369	53885291
chr8	53899017	53903947
chr8	53906935	53911985
chr8	54039904	54043005
chr8	54114655	54117535
chr8	54126964	54132817
chr8	54189363	54192960
chr8	54198574	54202095
chr8	54305779	54307292
chr8	54367534	54371221
chr8	54393828	54399133
chr8	54440206	54443468
chr8	54449109	54452170
chr8	54482328	54483465
chr8	54507516	54510065
chr8	54579178	54580331
chr8	54752208	54754367
chr8	55074884	55078217
chr8	55153195	55158278
chr8	55164735	55170687
chr8	55198267	55201214
chr8	55212392	55213536
chr8	55263672	55267612
chr8	55272832	55275330
chr8	55308291	55311231
chr8	55324342	55327862
chr8	55329422	55332799
chr8	55471208	55472998
chr8	55509853	55513189
chr8	55689820	55691904
chr8	55764550	55770225
chr8	55790815	55792638
chr8	55820605	55824213
chr8	55913547	55915631
chr8	55973694	55975767
chr8	56042430	56045079
chr8	56058433	56063806
chr8	56113908	56115633
chr8	56115995	56122162
chr8	56286296	56290619
chr8	56337378	56340282
chr8	56344290	56346682
chr8	56402648	56404225
chr8	56439158	56441494
chr8	56445055	56447358
chr8	56449283	56450978
chr8	56491679	56493156
chr8	56532249	56536807
chr8	56592291	56597528
chr8	56686224	56687887
chr8	56863873	56868878
chr8	56888130	56889862
chr8	57148877	57155191
chr8	57200847	57204762
chr8	57209246	57214306
chr8	57409467	57410708
chr8	57421998	57425647
chr8	57502501	57504316
chr8	57505846	57508317
chr8	57559056	57561703
chr8	57564985	57568779
chr8	57606686	57610626
chr8	57651490	57654415
chr8	57670027	57674051
chr8	57692649	57696479
chr8	57705051	57706906
chr8	57774951	57776511
chr8	57800240	57802526
chr8	57838106	57840127
chr8	57841260	57842989
chr8	58004013	58005923
chr8	58050085	58056225
chr8	58147040	58149663
chr8	58330086	58332101
chr8	58378642	58379774
chr8	58412757	58414285
chr8	58440747	58445730
chr8	58452672	58457374
chr8	58624295	58629686
chr8	58667981	58670352
chr8	58673132	58676661
chr8	58754827	58757924
chr8	58777924	58780481
chr8	58813902	58819650
chr8	58835639	58837994
chr8	58911709	58915371
chr8	58926665	58929900
chr8	58954014	58957029
chr8	59041576	59046491
chr8	59144177	59148256
chr8	59256512	59259585
chr8	59306828	59311697
chr8	59398461	59402319
chr8	59567885	59571548
chr8	59595488	59597960
chr8	59615723	59617094
chr8	59668437	59670875
chr8	59673125	59677317
chr8	59680768	59683686
chr8	59705735	59710250
chr8	59783810	59785563
chr8	59794434	59799585
chr8	59851341	59852429
chr8	59938064	59940340
chr8	59977433	59982685
chr8	60021908	60024737
chr8	60126710	60131108
chr8	60190231	60195008
chr8	60207031	60209436
chr8	60214129	60215990
chr8	60279199	60282860
chr8	60467611	60470686
chr8	60954631	60956748
chr8	61112748	61117903
chr8	61148062	61151150
chr8	61294126	61298005
chr8	61807123	61811734
chr8	61858213	61862346
chr8	61948567	61951218
chr8	61967297	61970659
chr8	62002590	62007726
chr8	62050823	62055785
chr8	62097259	62100008
chr8	62216018	62217341
chr8	62249521	62253947
chr8	62326859	62330024
chr8	62487467	62489334
chr8	62657690	62661193
chr8	62679096	62681569
chr8	62698255	62702140
chr8	62713548	62718992
chr8	62721714	62723254
chr8	62754213	62755771
chr8	62900520	62901766
chr8	62940286	62941663
chr8	63002139	63003662
chr8	63012427	63015186
chr8	63021440	63022595
chr8	63032013	63033016
chr8	63039751	63044193
chr8	63154491	63157372
chr8	63267888	63272213
chr8	63393411	63395559
chr8	63659754	63662059
chr8	63737409	63738525
chr8	63815145	63817743
chr8	63846384	63848337
chr8	63881321	63884450
chr8	63903324	63906199
chr8	64043209	64048355
chr8	64212136	64214905
chr8	64372596	64376721
chr8	64446491	64451685
chr8	64534594	64539271
chr8	64696385	64705372
chr8	65072359	65075054
chr8	65109177	65113794
chr8	65123661	65125295
chr8	65171898	65173265
chr8	65193342	65196279
chr8	65212224	65214492
chr8	65271861	65276204
chr8	65498332	65504030
chr8	65565084	65568214
chr8	65755003	65759211
chr8	65788461	65793276
chr8	65984830	65989511
chr8	66023840	66027467
chr8	66074962	66077406
chr8	66086976	66089371
chr8	66127657	66130035
chr8	66152306	66155399
chr8	66182076	66186344
chr8	66286704	66288569
chr8	66318160	66319416
chr8	66468828	66474197
chr8	66919123	66920624
chr8	66958895	66963026
chr8	67114113	67118101
chr8	67409841	67412691
chr8	68318454	68319668
chr8	68437590	68439797
chr8	68454593	68458307
chr8	68525425	68528197
chr8	68657864	68663033
chr8	68676948	68679248
chr8	68683874	68685024
chr8	68773525	68776714
chr8	68780612	68781711
chr8	68792563	68794207
chr8	68796915	68799377
chr8	68813159	68817763
chr8	68852612	68854485
chr8	68903270	68904277
chr8	68907130	68909760
chr8	68915904	68919463
chr8	68973700	68975080
chr8	69041728	69043259
chr8	69080404	69085741
chr8	69097361	69102348
chr8	69106451	69111735
chr8	69118567	69122128
chr8	69128538	69133980
chr8	69150976	69155129
chr8	69343256	69348741
chr8	69350951	69357119
chr8	69360159	69364803
chr8	69384265	69386960
chr8	69406281	69408137
chr8	69409351	69413110
chr8	69638255	69641287
chr8	69681747	69686367
chr8	69697378	69699149
chr8	69756364	69757837
chr8	69769520	69772255
chr8	69831792	69838267
chr8	69838267	69843242
chr8	69858880	69864870
chr8	69880186	69884649
chr8	69944725	69947908
chr8	69991586	69994112
chr8	70003448	70006856
chr8	70173158	70177727
chr8	70195277	70199861
chr8	70205499	70210820
chr8	70337855	70341763
chr8	70349040	70350875
chr8	70367260	70370414
chr8	70373965	70376078
chr8	70410813	70414160
chr8	70445236	70451675
chr8	70457803	70461127
chr8	70477764	70480934
chr8	70490340	70494422
chr8	70513477	70518611
chr8	70541258	70544433
chr8	70554109	70558315
chr8	70573004	70576499
chr8	70590302	70595154
chr8	70622752	70625244
chr8	70626917	70628850
chr8	70645754	70646930
chr8	70714070	70719109
chr8	70796305	70805025
chr8	70808323	70811264
chr8	70864617	70869134
chr8	70938271	70942229
chr8	71349857	71352148
chr8	71460637	71464671
chr8	71614043	71615600
chr8	71668698	71671189
chr8	71832012	71834534
chr8	72012957	72015209
chr8	72060891	72062996
chr8	72075169	72078648
chr8	72093841	72095672
chr8	72103095	72106022
chr8	72132480	72134666
chr8	72174615	72180481
chr8	72211834	72215122
chr8	72230912	72233230
chr8	72239884	72243126
chr8	72249453	72252128
chr8	72286799	72291334
chr8	72292024	72294805
chr8	72349557	72351824
chr8	72390877	72392579
chr8	72532077	72534736
chr8	72535235	72537591
chr8	72593195	72596861
chr8	72603337	72606034
chr8	72644642	72646499
chr8	72647525	72649840
chr8	72681147	72684401
chr8	72701194	72703320
chr8	72741796	72743597
chr8	72826853	72829310
chr8	72888965	72891887
chr8	72914638	72917718
chr8	72930711	72934032
chr8	72936639	72941497
chr8	72985326	72987384
chr8	72987638	72989790
chr8	73001833	73007576
chr8	73012834	73016526
chr8	73034890	73036108
chr8	73038451	73040431
chr8	73050258	73054355
chr8	73066385	73067846
chr8	73162269	73164578
chr8	73167168	73170864
chr8	73275146	73282122
chr8	73351215	73353197
chr8	73404584	73409704
chr8	73422646	73426274
chr8	73497890	73503743
chr8	73596566	73600340
chr8	73655462	73660866
chr8	73727114	73730013
chr8	73803750	73806225
chr8	73815284	73817637
chr8	73834953	73838030
chr8	73845337	73849560
chr8	73864315	73869806
chr8	73882861	73888436
chr8	73984923	73987487
chr8	73991213	73996678
chr8	74017231	74018612
chr8	74030818	74034680
chr8	74107051	74109865
chr8	74172442	74177467
chr8	74182557	74185335
chr8	74258354	74262082
chr8	74297861	74300476
chr8	74391305	74394726
chr8	74399417	74401954
chr8	74436694	74438603
chr8	74527996	74530344
chr8	74900032	74901139
chr8	74917152	74919912
chr8	75035112	75039450
chr8	75046849	75048599
chr8	75055706	75057308
chr8	75073688	75075280
chr8	75092910	75097080
chr8	75099011	75101441
chr8	75123197	75124660
chr8	75132369	75133518
chr8	75191582	75196279
chr8	75247719	75249796
chr8	75289282	75290914
chr8	75441612	75443855
chr8	75610456	75611941
chr8	75682535	75686498
chr8	75816497	75819617
chr8	75842281	75847835
chr8	76066684	76070707
chr8	76222608	76225273
chr8	76225273	76226276
chr8	76293261	76296108
chr8	76351255	76354270
chr8	76406392	76407641
chr8	76440022	76442347
chr8	76447633	76448847
chr8	76465522	76470020
chr8	76564253	76566151
chr8	76699384	76702058
chr8	76936573	76937594
chr8	77028973	77034431
chr8	77218289	77220405
chr8	77246435	77248455
chr8	77283750	77285055
chr8	77342373	77345695
chr8	77374126	77379424
chr8	77481072	77485869
chr8	77514719	77517422
chr8	77690563	77692590
chr8	77695544	77698861
chr8	77871229	77873929
chr8	77888054	77891715
chr8	78015032	78016748
chr8	78037852	78039167
chr8	78489975	78491640
chr8	78497674	78498722
chr8	78631154	78634985
chr8	79003368	79006705
chr8	79033104	79034856
chr8	79270833	79274840
chr8	79409435	79413343
chr8	79451370	79454577
chr8	79551567	79554330
chr8	79656989	79660545
chr8	79747724	79752125
chr8	79814094	79815108
chr8	79846986	79849520
chr8	79870644	79871943
chr8	79890193	79894301
chr8	80096648	80100244
chr8	80241423	80242481
chr8	80276188	80278205
chr8	80305143	80312085
chr8	80377542	80382348
chr8	80551442	80554532
chr8	80596190	80600507
chr8	80654655	80658272
chr8	81077969	81080943
chr8	81243360	81246563
chr8	81266044	81267706
chr8	81330198	81333112
chr8	81442375	81451995
chr8	81460682	81465147
chr8	81751247	81753570
chr8	81838696	81840325
chr8	81875323	81878670
chr8	81886515	81891362
chr8	81946484	81950739
chr8	81953943	81957653
chr8	82013720	82017645
chr8	82030555	82033527
chr8	82151747	82157134
chr8	82227938	82233309
chr8	82235297	82237036
chr8	82248459	82251558
chr8	82259806	82264423
chr8	82807349	82808589
chr8	82958323	82961957
chr8	82961957	82964567
chr8	83087802	83089761
chr8	83268695	83271219
chr8	83292716	83295018
chr8	83429658	83431637
chr8	83588608	83592487
chr8	83650356	83651931
chr8	83725076	83729106
chr8	83784479	83786470
chr8	83994275	83997827
chr8	84020683	84025426
chr8	84097519	84098959
chr8	84214347	84216509
chr8	84222130	84224182
chr8	84286819	84290093
chr8	84310638	84312402
chr8	84357100	84358885
chr8	84450319	84451860
chr8	84496787	84497907
chr8	84618983	84625017
chr8	84670115	84671732
chr8	84737372	84740129
chr8	84794543	84799266
chr8	84966581	84972067
chr8	85000872	85003092
chr8	85093121	85097792
chr8	85118996	85125864
chr8	85129709	85132360
chr8	85138070	85141516
chr8	85149107	85151384
chr8	85463669	85466528
chr8	85694260	85696427
chr8	85713344	85716036
chr8	85779998	85781733
chr8	85814822	85818518
chr8	86196326	86200864
chr8	86986853	86992065
chr8	87034725	87039254
chr8	87054228	87058866
chr8	87082094	87083603
chr8	87087968	87092120
chr8	87137788	87139845
chr8	87241564	87243097
chr8	87554970	87556064
chr8	87562280	87564586
chr8	87630789	87635424
chr8	87692970	87696925
chr8	87784356	87786254
chr8	87795613	87801378
chr8	87978228	87979777
chr8	88052321	88055826
chr8	88189531	88193740
chr8	88250646	88255320
chr8	88305521	88308913
chr8	88458847	88463304
chr8	88485560	88488047
chr8	88536445	88538609
chr8	88593519	88596592
chr8	88782176	88785042
chr8	89083083	89087045
chr8	89185072	89191014
chr8	89224646	89226636
chr8	89265364	89268543
chr8	89330590	89335233
chr8	89401727	89403455
chr8	89758786	89763009
chr8	89882889	89887067
chr8	89991049	89996790
chr8	90070990	90072185
chr8	90275942	90279424
chr8	90364065	90367886
chr8	90582801	90584054
chr8	90605445	90608246
chr8	90732214	90736577
chr8	90836017	90837714
chr8	90950040	90954481
chr8	90978837	90980766
chr8	91127351	91129859
chr8	91186787	91191558
chr8	91299238	91302177
chr8	91332182	91334498
chr8	91394629	91397209
chr8	91461946	91463783
chr8	91650260	91652087
chr8	91832439	91836322
chr8	92045726	92049730
chr8	92341677	92346523
chr8	92354921	92360396
chr8	92400657	92402086
chr8	92404210	92407446
chr8	92869743	92872369
chr8	92970622	92974745
chr8	93036795	93038708
chr8	93180965	93184065
chr8	93210803	93213730
chr8	93245005	93246084
chr8	93447526	93452462
chr8	93492398	93497125
chr8	93498375	93503016
chr8	93516706	93522126
chr8	93553087	93555474
chr8	93579847	93584392
chr8	93591011	93593905
chr8	93862564	93867334
chr8	93904087	93906176
chr8	94030701	94034306
chr8	94034920	94037230
chr8	94088971	94091222
chr8	94155246	94159583
chr8	94221589	94222675
chr8	94252213	94256017
chr8	94300209	94305178
chr8	94627082	94629871
chr8	94949694	94953553
chr8	94991699	94992958
chr8	95040203	95047412
chr8	95066269	95073181
chr8	95086921	95090785
chr8	95124272	95126760
chr8	95160023	95161527
chr8	95171183	95176015
chr8	95225173	95231481
chr8	95234716	95237636
chr8	95281278	95286037
chr8	95313895	95319741
chr8	95626774	95636657
chr8	95744466	95746833
chr8	95809165	95813810
chr8	96077714	96081402
chr8	96130087	96133645
chr8	96203003	96206789
chr8	96241119	96242972
chr8	96301989	96304251
chr8	96344427	96348779
chr8	96406796	96411404
chr8	96433483	96435774
chr8	96442806	96447146
chr8	96448360	96450302
chr8	96469787	96471967
chr8	96472838	96474354
chr8	96518914	96522973
chr8	96533330	96535247
chr8	96549804	96552597
chr8	96572026	96575219
chr8	96592975	96594502
chr8	96605782	96607156
chr8	96706622	96707729
chr8	96730145	96733554
chr8	96743679	96746100
chr8	96751374	96753109
chr8	96768444	96771547
chr8	96821196	96823305
chr8	96863437	96867029
chr8	96896913	96899393
chr8	96979737	96984909
chr8	97030042	97035898
chr8	97182976	97186967
chr8	97234255	97238032
chr8	97320141	97324116
chr8	97345590	97352390
chr8	97405660	97407898
chr8	97457533	97462678
chr8	97477737	97482056
chr8	97489894	97496509
chr8	97543390	97548163
chr8	97556565	97558840
chr8	97581179	97584831
chr8	97618227	97619979
chr8	97663114	97664572
chr8	97733799	97735490
chr8	97851907	97856937
chr8	98127122	98130180
chr8	98257572	98260079
chr8	98260909	98263304
chr8	98349303	98353169
chr8	98386508	98390992
chr8	98446270	98451471
chr8	98457462	98463115
chr8	98472060	98474916
chr8	98578577	98581957
chr8	98785523	98789114
chr8	98809825	98812189
chr8	98846683	98848147
chr8	98849303	98851318
chr8	98908198	98915577
chr8	98933979	98936151
chr8	98945379	98954012
chr8	98987918	98991719
chr8	99007158	99009224
chr8	99126471	99129507
chr8	99138488	99141249
chr8	99149347	99151399
chr8	99191257	99194882
